Week Start,Region,Product category,Supplier,Units Ordered,Units Received,Backorder Units,On Hand Units,Supplier Fill Rate,Lead Time Days,Stockout Days,Inbound Freight Cost,Purchase Price Per Unit,Lead Time Unit Days,Days In Period
2026-09-29,Central,Apparel,Northwind Foods,11005,10433,572,30895,0.948,13.14,0.63,19886.98,22.4976,137073.27,7
2026-09-29,Central,Beauty,Kestrel Logistics,7784,7449,335,23351,0.957,11.35,0.12,14768.41,18.6198,84548.75,7
2026-09-29,Central,Beauty,Northwind Foods,8133,7911,222,25895,0.9727,9.15,0.01,15261.14,18.6198,72353.26,7
2026-09-29,Central,Electronics,Kestrel Logistics,6684,6440,244,20177,0.9635,11.51,1.02,11639.3,31.8694,74095.2,7
2026-09-29,Central,Electronics,Northwind Foods,9172,8875,297,27093,0.9676,12.51,0.07,14994.14,31.8694,110996.47,7
2026-09-29,Central,Home,Kestrel Logistics,8787,8491,296,27382,0.9663,8.97,0.2,17403.49,22.9848,76183.37,7
2026-09-29,Central,Home,Northwind Foods,9301,8830,471,28509,0.9494,10.86,0.06,15347.64,22.9848,95930.69,7
2026-09-29,Central,Sports,Kestrel Logistics,8631,8182,449,27270,0.948,12.73,0.15,14141.38,17.1199,104127.54,7
2026-09-29,Central,Sports,Northwind Foods,13144,12537,607,33706,0.9538,10.92,0.41,22682.83,17.1199,136882.51,7
2026-09-29,East,Apparel,Kestrel Logistics,3922,3759,163,10670,0.9584,10.66,0.37,6701.69,28.606,40060.99,7
2026-09-29,East,Apparel,Northwind Foods,7768,7269,499,22496,0.9358,9.27,0.18,14954.01,28.606,67399.88,7
2026-09-29,East,Beauty,Kestrel Logistics,9130,8696,434,27201,0.9525,10.02,0.32,15155.81,30.2493,87161.87,7
2026-09-29,East,Beauty,Northwind Foods,9348,9116,232,28141,0.9752,10.46,0.11,15497.0,30.2493,95330.76,7
2026-09-29,East,Electronics,Kestrel Logistics,2250,2207,43,5763,0.9809,11.62,0.13,4092.29,34.8209,25646.72,7
2026-09-29,East,Electronics,Northwind Foods,6068,6062,6,20622,0.999,11.35,0.6,11294.99,34.8209,68786.07,7
2026-09-29,East,Home,Kestrel Logistics,2706,2650,56,7973,0.9793,9.63,1.22,4783.6,26.4865,25526.04,7
2026-09-29,East,Home,Northwind Foods,3607,3565,42,12449,0.9884,11.61,0.07,6319.57,26.4865,41375.24,7
2026-09-29,East,Sports,Kestrel Logistics,13176,12528,648,35086,0.9508,11.37,0.26,24711.0,14.9519,142410.08,7
2026-09-29,East,Sports,Northwind Foods,6454,6443,11,18118,0.9983,8.7,1.23,11951.19,14.9519,56025.9,7
2026-09-29,North,Apparel,Kestrel Logistics,4191,4011,180,9439,0.9571,13.57,0.31,7211.41,18.2618,54443.86,7
2026-09-29,North,Apparel,Northwind Foods,3419,3142,277,8257,0.919,10.29,0.31,5909.56,18.2618,32336.56,7
2026-09-29,North,Beauty,Kestrel Logistics,7016,6790,226,25366,0.9678,13.79,0.25,13044.94,43.5602,93613.5,7
2026-09-29,North,Beauty,Northwind Foods,5175,5046,129,16408,0.9751,13.64,0.17,9228.48,43.5602,68818.93,7
2026-09-29,North,Electronics,Kestrel Logistics,10585,10466,119,27703,0.9888,11.8,0.04,18292.72,28.0911,123468.62,7
2026-09-29,North,Electronics,Northwind Foods,12580,12202,378,29275,0.97,9.68,0.01,24469.97,28.0911,118162.27,7
2026-09-29,North,Home,Kestrel Logistics,3107,3043,64,9077,0.9794,12.06,0.13,5541.51,41.0218,36703.74,7
2026-09-29,North,Home,Northwind Foods,1937,1883,54,6175,0.9721,12.22,0.19,3677.6,41.0218,23009.01,7
2026-09-29,North,Sports,Kestrel Logistics,11730,11088,642,32845,0.9453,12.79,0.25,18643.84,10.4259,141824.73,7
2026-09-29,North,Sports,Northwind Foods,15318,14523,795,48070,0.9481,10.5,0.05,24685.6,10.4259,152547.31,7
2026-09-29,South,Apparel,Kestrel Logistics,17460,16881,579,49227,0.9668,11.18,0.11,33499.26,21.4321,188718.58,7
2026-09-29,South,Apparel,Northwind Foods,7088,7046,42,19618,0.9941,11.0,0.54,13904.65,21.4321,77510.69,7
2026-09-29,South,Beauty,Kestrel Logistics,10115,9648,467,24846,0.9538,11.9,0.19,17659.47,29.7718,114836.97,7
2026-09-29,South,Beauty,Northwind Foods,15629,14907,722,31532,0.9538,8.85,0.37,26793.24,29.7718,131882.72,7
2026-09-29,South,Electronics,Kestrel Logistics,5305,5052,253,17393,0.9523,11.65,0.03,9702.31,23.0513,58859.29,7
2026-09-29,South,Electronics,Northwind Foods,13442,12814,628,42955,0.9533,10.64,0.62,21593.28,23.0513,136282.32,7
2026-09-29,South,Home,Kestrel Logistics,17463,16380,1083,51822,0.938,11.25,0.18,27951.07,11.0141,184329.24,7
2026-09-29,South,Home,Northwind Foods,10839,10209,630,35959,0.9419,11.33,0.06,18859.85,11.0141,115659.39,7
2026-09-29,South,Sports,Kestrel Logistics,12487,11917,570,32940,0.9544,12.1,0.81,20514.84,20.0085,144210.47,7
2026-09-29,South,Sports,Northwind Foods,8006,7698,308,16643,0.9615,10.94,0.09,14387.09,20.0085,84185.34,7
2026-09-29,West,Apparel,Kestrel Logistics,6588,6392,196,23029,0.9702,8.96,0.17,11184.98,21.0303,57289.73,7
2026-09-29,West,Apparel,Northwind Foods,9142,9004,138,31442,0.9849,10.72,0.04,17121.72,21.0303,96536.84,7
2026-09-29,West,Beauty,Kestrel Logistics,12931,12305,626,35835,0.9516,9.87,0.03,22020.96,24.12,121418.26,7
2026-09-29,West,Beauty,Northwind Foods,8979,8708,271,30531,0.9698,11.8,1.45,16381.31,24.12,102724.25,7
2026-09-29,West,Electronics,Kestrel Logistics,11477,11150,327,33282,0.9715,9.57,0.2,21654.92,21.1424,106692.78,7
2026-09-29,West,Electronics,Northwind Foods,10778,10377,401,26095,0.9628,9.15,0.28,16926.68,21.1424,94908.39,7
2026-09-29,West,Home,Kestrel Logistics,6544,6304,240,22578,0.9633,10.86,0.38,11358.14,33.7016,68492.16,7
2026-09-29,West,Home,Northwind Foods,12048,11782,266,35411,0.9779,11.4,0.43,22942.05,33.7016,134275.51,7
2026-09-29,West,Sports,Kestrel Logistics,20574,19857,717,59694,0.9652,10.46,0.66,37540.28,25.2517,207761.44,7
2026-09-29,West,Sports,Northwind Foods,9265,9121,144,28135,0.9845,8.01,0.36,17105.38,25.2517,73097.92,7
2026-10-06,Central,Apparel,Kestrel Logistics,4936,4720,216,14861,0.9562,10.37,0.13,9485.4,46.1694,48937.84,7
2026-10-06,Central,Apparel,Northwind Foods,4049,3965,84,12003,0.9793,12.64,0.65,7507.81,46.1694,50105.4,7
2026-10-06,Central,Beauty,Kestrel Logistics,8248,7999,249,21844,0.9698,12.46,0.52,14533.52,24.3281,99669.04,7
2026-10-06,Central,Beauty,Northwind Foods,9113,8497,616,27468,0.9324,10.77,0.13,16047.04,24.3281,91498.52,7
2026-10-06,Central,Electronics,Kestrel Logistics,8558,8347,211,29290,0.9753,12.43,0.39,15109.99,26.0605,103756.98,7
2026-10-06,Central,Electronics,Northwind Foods,11762,11504,258,29993,0.9781,12.11,0.33,21737.75,26.0605,139355.83,7
2026-10-06,Central,Home,Kestrel Logistics,8320,7977,343,28783,0.9588,13.43,0.16,15657.46,21.9942,107106.64,7
2026-10-06,Central,Home,Northwind Foods,8530,8296,234,19831,0.9726,7.12,0.29,14529.92,21.9942,59054.45,7
2026-10-06,Central,Sports,Kestrel Logistics,7222,7041,181,19594,0.9749,14.45,0.1,11813.39,20.0404,101714.76,7
2026-10-06,Central,Sports,Northwind Foods,11351,10789,562,24710,0.9505,11.89,0.49,20492.73,20.0404,128291.57,7
2026-10-06,East,Apparel,Kestrel Logistics,13159,12566,593,37700,0.9549,8.53,1.36,24127.75,16.5727,107202.67,7
2026-10-06,East,Apparel,Northwind Foods,24987,24304,683,81685,0.9727,9.9,1.47,43425.44,16.5727,240724.89,7
2026-10-06,East,Beauty,Kestrel Logistics,4774,4531,243,14311,0.9491,10.61,0.35,8066.78,18.8863,48094.2,7
2026-10-06,East,Beauty,Northwind Foods,4822,4750,72,11927,0.9851,11.01,1.75,8100.39,18.8863,52298.0,7
2026-10-06,East,Electronics,Kestrel Logistics,4453,4428,25,12929,0.9944,12.5,0.98,8056.19,23.7864,55371.7,7
2026-10-06,East,Electronics,Northwind Foods,12740,12160,580,36783,0.9545,11.92,0.18,25489.67,23.7864,144887.98,7
2026-10-06,East,Home,Kestrel Logistics,11585,11105,480,33172,0.9586,10.66,0.62,22085.55,30.7861,118412.71,7
2026-10-06,East,Home,Northwind Foods,15232,14937,295,41349,0.9806,10.88,0.29,29129.38,30.7861,162481.52,7
2026-10-06,East,Sports,Kestrel Logistics,8224,7959,265,31074,0.9678,10.64,0.11,14920.25,13.0217,84692.83,7
2026-10-06,East,Sports,Northwind Foods,4219,4093,126,11394,0.9701,11.73,0.62,7228.09,13.0217,48018.29,7
2026-10-06,North,Apparel,Kestrel Logistics,26996,25611,1385,73278,0.9487,12.45,0.59,48468.97,15.7803,318907.89,7
2026-10-06,North,Apparel,Northwind Foods,21917,20067,1850,58412,0.9156,10.52,0.48,40945.53,15.7803,211185.61,7
2026-10-06,North,Beauty,Kestrel Logistics,16009,15346,663,56167,0.9586,12.52,0.04,27486.03,14.627,192094.36,7
2026-10-06,North,Beauty,Northwind Foods,11830,11405,425,31921,0.9641,12.76,0.26,23594.78,14.627,145569.87,7
2026-10-06,North,Electronics,Kestrel Logistics,9503,9364,139,29342,0.9854,8.0,1.45,17337.84,25.5633,74952.22,7
2026-10-06,North,Electronics,Northwind Foods,11261,10917,344,26105,0.9695,10.76,1.0,22011.2,25.5633,117515.81,7
2026-10-06,North,Home,Kestrel Logistics,15330,14502,828,35839,0.946,9.94,0.2,27687.27,19.3736,144132.88,7
2026-10-06,North,Home,Northwind Foods,9354,8972,382,26119,0.9592,10.79,0.31,16326.42,19.3736,96830.41,7
2026-10-06,North,Sports,Kestrel Logistics,5237,5023,214,15660,0.9591,10.06,0.17,9253.26,24.6659,50533.75,7
2026-10-06,North,Sports,Northwind Foods,6777,6579,198,17735,0.9708,10.82,0.33,12103.32,24.6659,71174.15,7
2026-10-06,South,Apparel,Kestrel Logistics,19524,18738,786,58021,0.9597,9.55,0.67,31532.02,17.3914,178854.47,7
2026-10-06,South,Apparel,Northwind Foods,8128,7821,307,20952,0.9622,10.97,0.03,14819.86,17.3914,85803.91,7
2026-10-06,South,Beauty,Kestrel Logistics,2558,2365,193,7245,0.9246,12.71,0.14,4533.34,26.7011,30063.33,7
2026-10-06,South,Beauty,Northwind Foods,3658,3654,4,13309,0.9989,9.21,0.5,6489.96,26.7011,33642.36,7
2026-10-06,South,Electronics,Kestrel Logistics,5030,4854,176,13035,0.965,11.0,0.27,9140.29,24.6175,53396.25,7
2026-10-06,South,Electronics,Northwind Foods,12851,12311,540,30287,0.958,9.64,1.22,23904.47,24.6175,118708.56,7
2026-10-06,South,Home,Kestrel Logistics,9838,9653,185,27696,0.9812,12.28,0.23,18217.3,20.0874,118539.09,7
2026-10-06,South,Home,Northwind Foods,6327,6017,310,17413,0.951,12.34,0.32,11284.99,20.0874,74227.64,7
2026-10-06,South,Sports,Kestrel Logistics,4690,4522,168,14091,0.9642,11.42,0.49,7769.13,35.0393,51659.39,7
2026-10-06,South,Sports,Northwind Foods,2982,2921,61,8928,0.9795,12.11,0.76,5662.64,35.0393,35381.45,7
2026-10-06,West,Apparel,Kestrel Logistics,5631,5423,208,16262,0.9631,12.92,0.29,9995.21,37.5645,70077.76,7
2026-10-06,West,Apparel,Northwind Foods,7956,7639,317,27827,0.9602,12.01,0.01,13772.15,37.5645,91771.93,7
2026-10-06,West,Beauty,Kestrel Logistics,10556,10172,384,34875,0.9636,8.43,0.03,16833.22,17.2447,85728.77,7
2026-10-06,West,Beauty,Northwind Foods,7474,7198,276,18514,0.9631,11.6,0.61,13446.66,17.2447,83461.04,7
2026-10-06,West,Electronics,Kestrel Logistics,10141,9832,309,30345,0.9695,11.97,0.5,18174.05,24.4852,117737.39,7
2026-10-06,West,Electronics,Northwind Foods,9515,9150,365,31742,0.9616,10.26,0.61,15863.27,24.4852,93879.49,7
2026-10-06,West,Home,Kestrel Logistics,5441,5130,311,16576,0.9428,13.27,0.22,9291.66,40.1241,68065.6,7
2026-10-06,West,Home,Northwind Foods,9798,9588,210,27887,0.9786,10.12,0.08,18636.34,40.1241,97050.37,7
2026-10-06,West,Sports,Kestrel Logistics,15951,14891,1060,33303,0.9335,11.12,0.14,28276.55,18.0618,165578.22,7
2026-10-06,West,Sports,Northwind Foods,7231,6841,390,19987,0.9461,10.91,0.05,12233.85,18.0618,74645.9,7
2026-10-13,Central,Apparel,Kestrel Logistics,11267,10923,344,36389,0.9695,10.74,0.54,21097.59,20.9662,117356.82,7
2026-10-13,Central,Apparel,Northwind Foods,9357,9175,182,29445,0.9805,12.57,0.22,16695.32,20.9662,115372.34,7
2026-10-13,Central,Beauty,Kestrel Logistics,4245,3987,258,10879,0.9392,12.26,0.37,6964.66,11.0306,48875.73,7
2026-10-13,Central,Beauty,Northwind Foods,4348,4235,113,14972,0.974,11.25,0.65,7748.05,11.0306,47630.15,7
2026-10-13,Central,Electronics,Kestrel Logistics,8637,8240,397,25478,0.954,10.6,0.59,16187.04,26.4471,87348.8,7
2026-10-13,Central,Electronics,Northwind Foods,11389,11356,33,35022,0.9971,8.94,0.21,22500.84,26.4471,101509.25,7
2026-10-13,Central,Home,Kestrel Logistics,5114,5014,100,15256,0.9804,11.09,0.41,9459.43,21.1013,55614.49,7
2026-10-13,Central,Home,Northwind Foods,5386,5214,172,15807,0.9681,12.16,0.32,9185.08,21.1013,63406.49,7
2026-10-13,Central,Sports,Kestrel Logistics,2234,2134,100,6570,0.9552,8.79,0.56,4070.1,22.2938,18765.77,7
2026-10-13,Central,Sports,Northwind Foods,3453,3271,182,9858,0.9473,13.05,0.68,5952.51,22.2938,42700.51,7
2026-10-13,East,Apparel,Kestrel Logistics,5507,5501,6,18996,0.9989,12.08,0.49,10620.48,23.5267,66438.66,7
2026-10-13,East,Apparel,Northwind Foods,10987,10638,349,34841,0.9682,8.63,0.4,18818.61,23.5267,91848.47,7
2026-10-13,East,Beauty,Kestrel Logistics,9273,9217,56,27061,0.994,10.73,0.12,16243.77,16.1368,98893.34,7
2026-10-13,East,Beauty,Northwind Foods,9955,9661,294,26269,0.9705,12.21,0.14,18940.71,16.1368,117981.39,7
2026-10-13,East,Electronics,Kestrel Logistics,2020,1963,57,5477,0.9718,12.04,0.11,3852.34,54.1142,23640.98,7
2026-10-13,East,Electronics,Northwind Foods,5463,5390,73,15324,0.9866,11.56,1.43,10005.25,54.1142,62311.38,7
2026-10-13,East,Home,Kestrel Logistics,5608,5519,89,16607,0.9841,10.01,0.2,9868.71,16.2523,55247.47,7
2026-10-13,East,Home,Northwind Foods,7837,7423,414,17813,0.9472,9.86,0.68,13044.99,16.2523,73195.17,7
2026-10-13,East,Sports,Kestrel Logistics,7645,7598,47,22356,0.9939,12.27,0.01,13943.37,20.2958,93194.98,7
2026-10-13,East,Sports,Northwind Foods,4165,3907,258,12417,0.9381,11.27,0.54,7467.1,20.2958,44014.76,7
2026-10-13,North,Apparel,Kestrel Logistics,10210,9366,844,29554,0.9173,10.72,0.72,17049.68,34.7421,100430.43,7
2026-10-13,North,Apparel,Northwind Foods,7577,7339,238,21993,0.9686,9.37,0.04,12507.76,34.7421,68749.26,7
2026-10-13,North,Beauty,Kestrel Logistics,9379,9161,218,26055,0.9768,11.59,0.14,18695.93,32.2713,106131.49,7
2026-10-13,North,Beauty,Northwind Foods,7100,6808,292,23992,0.9589,10.66,0.02,13694.6,32.2713,72560.13,7
2026-10-13,North,Electronics,Kestrel Logistics,11870,11607,263,34431,0.9778,10.24,0.65,20492.39,15.7155,118806.5,7
2026-10-13,North,Electronics,Northwind Foods,14084,13531,553,34705,0.9607,10.99,1.01,24234.96,15.7155,148676.22,7
2026-10-13,North,Home,Kestrel Logistics,12732,11987,745,30792,0.9415,10.25,0.11,24173.89,27.8919,122807.29,7
2026-10-13,North,Home,Northwind Foods,7809,7416,393,27436,0.9497,12.75,0.19,13405.41,27.8919,94539.11,7
2026-10-13,North,Sports,Kestrel Logistics,6175,5962,213,20450,0.9655,8.77,0.12,11837.12,15.5575,52298.09,7
2026-10-13,North,Sports,Northwind Foods,8104,7810,294,25316,0.9637,10.59,1.15,15056.85,15.5575,82716.22,7
2026-10-13,South,Apparel,Kestrel Logistics,19359,19109,250,60239,0.9871,11.72,0.94,33019.56,18.4553,224005.38,7
2026-10-13,South,Apparel,Northwind Foods,8319,7976,343,16920,0.9588,10.0,0.39,15492.41,18.4553,79767.37,7
2026-10-13,South,Beauty,Kestrel Logistics,12458,12092,366,35075,0.9706,11.84,0.94,21591.52,14.0165,143161.1,7
2026-10-13,South,Beauty,Northwind Foods,19672,18682,990,60233,0.9497,11.45,0.46,32922.01,14.0165,213887.28,7
2026-10-13,South,Electronics,Kestrel Logistics,3693,3460,233,9621,0.9369,13.92,0.07,6183.91,26.6932,48172.89,7
2026-10-13,South,Electronics,Northwind Foods,9081,8774,307,24215,0.9662,11.77,0.18,15808.27,26.6932,103282.05,7
2026-10-13,South,Home,Kestrel Logistics,15718,15171,547,43811,0.9652,8.73,0.85,28965.16,23.9859,132485.41,7
2026-10-13,South,Home,Northwind Foods,10046,9456,590,27214,0.9413,9.95,0.56,17002.06,23.9859,94115.55,7
2026-10-13,South,Sports,Kestrel Logistics,13093,12771,322,36679,0.9754,10.01,0.09,25067.3,23.4997,127900.13,7
2026-10-13,South,Sports,Northwind Foods,8257,8249,8,23243,0.999,9.53,0.49,15364.27,23.4997,78606.58,7
2026-10-13,West,Apparel,Kestrel Logistics,10168,9243,925,23560,0.909,11.13,0.05,16521.35,13.5986,102884.99,7
2026-10-13,West,Apparel,Northwind Foods,13939,13018,921,44812,0.9339,9.64,1.96,24386.55,13.5986,125440.7,7
2026-10-13,West,Beauty,Kestrel Logistics,3761,3623,138,12493,0.9633,13.16,0.94,6196.07,24.1641,47662.46,7
2026-10-13,West,Beauty,Northwind Foods,2620,2563,57,6024,0.9782,12.75,0.35,4786.23,24.1641,32687.78,7
2026-10-13,West,Electronics,Kestrel Logistics,16937,16076,861,45910,0.9492,14.0,0.57,30697.08,23.5842,225028.33,7
2026-10-13,West,Electronics,Northwind Foods,15181,14962,219,43819,0.9856,11.71,0.32,24480.15,23.5842,175145.65,7
2026-10-13,West,Home,Kestrel Logistics,9802,9608,194,29571,0.9802,8.71,0.55,17838.9,23.5474,83728.66,7
2026-10-13,West,Home,Northwind Foods,18485,17955,530,53123,0.9713,10.5,0.02,34908.0,23.5474,188546.85,7
2026-10-13,West,Sports,Kestrel Logistics,23265,22272,993,71001,0.9573,8.43,0.36,38438.73,26.5873,187663.16,7
2026-10-13,West,Sports,Northwind Foods,10691,10231,460,28702,0.957,12.47,0.08,18557.03,26.5873,127626.09,7
2026-10-20,Central,Apparel,Kestrel Logistics,19167,18683,484,53955,0.9747,11.73,0.6,35414.73,14.4602,219117.16,7
2026-10-20,Central,Apparel,Northwind Foods,16253,15692,561,41467,0.9655,9.94,0.05,30724.0,14.4602,156025.49,7
2026-10-20,Central,Beauty,Kestrel Logistics,9598,9430,168,32396,0.9825,10.73,0.35,17441.29,34.0034,101209.04,7
2026-10-20,Central,Beauty,Northwind Foods,10383,10017,366,21811,0.9648,10.86,0.48,18801.24,34.0034,108751.22,7
2026-10-20,Central,Electronics,Kestrel Logistics,8740,8225,515,26722,0.9411,10.98,0.53,14369.25,28.0016,90350.61,7
2026-10-20,Central,Electronics,Northwind Foods,11849,11336,513,33267,0.9567,9.35,0.74,20479.22,28.0016,105956.39,7
2026-10-20,Central,Home,Kestrel Logistics,9203,8781,422,28136,0.9541,11.03,0.72,15807.44,29.6197,96836.47,7
2026-10-20,Central,Home,Northwind Foods,9140,9131,9,29009,0.999,12.41,0.04,17105.79,29.6197,113271.22,7
2026-10-20,Central,Sports,Kestrel Logistics,7754,7473,281,23497,0.9638,9.25,0.11,15012.52,29.3097,69151.0,7
2026-10-20,Central,Sports,Northwind Foods,11992,11450,542,34317,0.9548,9.84,0.54,20733.47,29.3097,112641.48,7
2026-10-20,East,Apparel,Kestrel Logistics,2184,2092,92,5366,0.9579,11.55,0.17,3395.53,58.7461,24161.07,7
2026-10-20,East,Apparel,Northwind Foods,4189,4047,142,10696,0.9661,9.87,0.3,7468.95,58.7461,39930.0,7
2026-10-20,East,Beauty,Kestrel Logistics,8786,8472,314,23277,0.9643,9.88,0.07,14888.4,12.8897,83697.35,7
2026-10-20,East,Beauty,Northwind Foods,9206,8881,325,26309,0.9647,11.48,1.59,15989.97,12.8897,101963.14,7
2026-10-20,East,Electronics,Kestrel Logistics,1068,985,83,3092,0.9223,11.59,0.28,1692.47,28.5663,11414.2,7
2026-10-20,East,Electronics,Northwind Foods,2795,2706,89,9551,0.9682,7.9,0.18,4971.25,28.5663,21390.76,7
2026-10-20,East,Home,Kestrel Logistics,5880,5659,221,16406,0.9624,11.96,0.19,10314.17,25.3288,67708.17,7
2026-10-20,East,Home,Northwind Foods,7622,7613,9,20813,0.9988,9.74,0.34,14389.41,25.3288,74175.06,7
2026-10-20,East,Sports,Kestrel Logistics,4862,4571,291,13598,0.9401,9.62,0.49,8519.61,51.8771,43959.03,7
2026-10-20,East,Sports,Northwind Foods,2409,2350,59,7166,0.9755,9.94,0.33,4244.09,51.8771,23362.4,7
2026-10-20,North,Apparel,Kestrel Logistics,3868,3686,182,11152,0.9529,14.3,0.19,6773.17,47.8897,52712.67,7
2026-10-20,North,Apparel,Northwind Foods,3020,2889,131,8959,0.9566,11.21,0.13,5324.16,47.8897,32398.52,7
2026-10-20,North,Beauty,Kestrel Logistics,2331,2225,106,4897,0.9545,11.19,0.73,4112.07,68.5244,24899.32,7
2026-10-20,North,Beauty,Northwind Foods,1667,1653,14,4105,0.9916,12.05,1.31,3023.77,68.5244,19916.41,7
2026-10-20,North,Electronics,Kestrel Logistics,11842,11289,553,36217,0.9533,8.55,0.04,21112.26,25.5093,96503.31,7
2026-10-20,North,Electronics,Northwind Foods,13447,13160,287,37654,0.9787,11.5,0.72,24763.75,25.5093,151371.48,7
2026-10-20,North,Home,Kestrel Logistics,12715,12214,501,42252,0.9606,7.48,0.27,21978.25,21.7577,91418.12,7
2026-10-20,North,Home,Northwind Foods,7897,7556,341,21651,0.9568,9.43,1.49,14766.21,21.7577,71243.43,7
2026-10-20,North,Sports,Kestrel Logistics,2283,2125,158,7446,0.9308,13.14,0.36,4412.06,38.3559,27918.97,7
2026-10-20,North,Sports,Northwind Foods,2816,2783,33,8301,0.9883,13.42,0.79,5209.85,38.3559,37352.93,7
2026-10-20,South,Apparel,Kestrel Logistics,19145,17804,1341,60364,0.93,11.19,0.2,32933.81,24.2777,199211.83,7
2026-10-20,South,Apparel,Northwind Foods,7894,7431,463,25472,0.9413,11.55,0.02,13719.2,24.2777,85827.65,7
2026-10-20,South,Beauty,Kestrel Logistics,6868,6527,341,19623,0.9503,10.69,0.76,11644.35,30.788,69793.08,7
2026-10-20,South,Beauty,Northwind Foods,10665,10083,582,25742,0.9454,8.83,0.74,17475.22,30.788,89010.45,7
2026-10-20,South,Electronics,Kestrel Logistics,2685,2556,129,7927,0.952,11.18,0.06,4854.72,48.2594,28586.26,7
2026-10-20,South,Electronics,Northwind Foods,6926,6482,444,22390,0.9359,13.51,0.37,11927.92,48.2594,87567.6,7
2026-10-20,South,Home,Kestrel Logistics,9885,9358,527,23250,0.9467,8.54,0.12,17594.73,22.0631,79905.16,7
2026-10-20,South,Home,Northwind Foods,6281,5833,448,18700,0.9287,10.21,0.81,11141.31,22.0631,59551.98,7
2026-10-20,South,Sports,Kestrel Logistics,26055,25332,723,68550,0.9723,10.9,0.52,44522.53,18.6491,276166.49,7
2026-10-20,South,Sports,Northwind Foods,16585,16363,222,60751,0.9866,12.93,0.36,31488.61,18.6491,211613.32,7
2026-10-20,West,Apparel,Kestrel Logistics,9703,9188,515,26366,0.9469,9.71,0.5,17009.15,33.2134,89178.99,7
2026-10-20,West,Apparel,Northwind Foods,13365,12942,423,29239,0.9684,8.54,0.57,24528.0,33.2134,110532.09,7
2026-10-20,West,Beauty,Kestrel Logistics,12736,12029,707,31239,0.9445,10.82,0.18,21850.5,29.0028,130100.36,7
2026-10-20,West,Beauty,Northwind Foods,9081,8512,569,17798,0.9373,9.21,0.1,15845.54,29.0028,78407.83,7
2026-10-20,West,Electronics,Kestrel Logistics,11546,11322,224,32368,0.9806,10.3,0.61,19673.09,6.5709,116565.61,7
2026-10-20,West,Electronics,Northwind Foods,10929,10538,391,41628,0.9642,11.29,0.1,18566.32,6.5709,118976.91,7
2026-10-20,West,Home,Kestrel Logistics,6084,5940,144,17876,0.9763,11.11,0.12,11262.54,20.0465,65995.32,7
2026-10-20,West,Home,Northwind Foods,11312,11100,212,27413,0.9813,12.09,0.53,20864.25,20.0465,134175.3,7
2026-10-20,West,Sports,Kestrel Logistics,13431,12967,464,43065,0.9655,10.5,0.69,23971.18,29.9512,136152.57,7
2026-10-20,West,Sports,Northwind Foods,6258,5956,302,15882,0.9517,12.49,0.7,10947.22,29.9512,74373.99,7
2026-10-27,Central,Apparel,Kestrel Logistics,6673,6415,258,19890,0.9613,10.21,0.52,12166.26,20.0838,65495.33,7
