Date,Region,Channel,Product category,Traffic source,Net Sales,Sq Footage,Total Transactions,Units Sold,Total Visitors,Number of Sales,Store Entrances,Website Sessions,Total Gross Profit,Avg Inventory Cost,COGS,Avg Inventory Value,Beginning Inventory,Recorded Value,Actual Value,Retail Sales,Start Customers,End Customers,New Customers,Customers Lost,Sales Marketing Expenses,Avg Purchase Value,Avg Purchase Frequency,Avg Customer Lifespan Years,Revenue From Ads,Cost Of Ads,Total Revenue,Total Expenses,Cash,Marketable Securities,Accounts Receivable,Current Liabilities,Current Assets
2026-06-20,East,In-Store,Sports,Direct,176495.85,3993,2032,6124,56001,2032,48987,10405,71161.23,79883.58,105334.62,144318.33,10543,176633.82,170470.86,176495.85,7324,7509,303,118,14067.12,86.86,6.78,4.03,16458.56,3681.75,176495.85,144305.62,6828.68,8059.04,21327.12,9228.71,79510.34
2026-06-21,North,Mobile,Apparel,Social,22808.23,1760,1486,4326,31969,1486,0,31969,6792.48,14219.43,16015.75,13863.75,9088,22950.81,22120.99,22808.23,4033,4146,145,32,6113.38,15.35,1.66,3.52,14094.95,6301.55,22808.23,21172.12,32619.54,3225.75,9871.23,60193.36,49875.65
2026-06-22,North,Web,Beauty,Direct,122596.19,2573,213,586,7367,213,0,7367,56647.05,63894.13,65949.14,81557.83,1191,125797.37,123785.96,122596.19,2805,2945,457,317,9580.78,575.57,7.15,3.8,7125.01,3416.04,122596.19,111216.57,35976.32,19739.94,13460.38,65821.9,93643.99
2026-06-23,West,In-Store,Electronics,Paid Search,8636.17,2359,1253,3280,32984,1253,29025,3788,2226.15,3609.88,6410.02,7852.57,5526,8827.79,8138.34,8636.17,2246,2228,275,293,3691.75,6.89,2.47,2.21,22239.77,6392.47,8636.17,6806.35,23203.84,3320.58,6225.03,47910.04,35105.22
2026-06-24,South,Web,Beauty,Email,124522.21,2256,823,1982,31525,823,0,31525,46954.1,109722.99,77568.11,76919.16,2696,125371.22,118382.43,124522.21,4725,4530,175,370,10492.55,151.3,6.99,1.35,8499.22,3917.73,124522.21,111063.84,13532.1,1040.01,23027.03,46692.14,60674.89
2026-06-25,North,In-Store,Sports,Social,104706.62,3021,2122,4352,37935,2122,35748,9487,37857.36,43350.19,66849.26,86818.37,10822,106561.78,106386.09,104706.62,5559,5483,308,384,7871.71,49.34,3.2,2.39,30263.99,5882.43,104706.62,81285.47,7580.66,706.19,5155.0,14869.45,39487.36
2026-06-26,Central,In-Store,Electronics,Paid Search,83817.19,5174,1569,3901,60011,1569,41992,13697,45417.49,68799.28,38399.7,45533.24,4709,86205.58,81262.18,83817.19,4950,5048,298,200,5318.4,53.42,1.64,4.25,16120.19,3337.98,83817.19,53836.34,58321.9,7277.61,21118.76,49184.9,100378.24
2026-06-27,East,Web,Beauty,Email,146327.13,2964,574,1193,8369,574,0,8369,62892.18,74251.76,83434.95,104085.54,2488,149395.14,143206.87,146327.13,8508,8588,335,255,13685.23,254.93,4.71,3.44,5880.24,1455.09,146327.13,98917.72,46428.64,15459.48,11861.97,24780.31,104975.75
2026-06-28,Central,In-Store,Beauty,Direct,62194.25,4423,2000,2619,26852,2000,20264,4419,22697.83,35924.53,39496.42,49032.13,4458,63994.18,60974.76,62194.25,5746,5951,447,242,7068.96,31.1,2.52,1.38,8669.29,2873.56,62194.25,39627.38,32668.4,5037.68,15291.63,37239.05,67707.35
2026-06-29,North,Mobile,Sports,Social,44059.61,2861,2155,3834,28458,2155,0,28458,16241.59,29415.07,27818.02,40144.75,7633,44543.69,44059.74,44059.61,5285,5307,105,83,11739.67,20.45,4.98,3.42,23250.55,7578.97,44059.61,39329.28,5073.69,6767.02,10947.13,53234.97,34831.26
2026-06-30,Central,In-Store,Electronics,Organic Search,135488.96,5440,1764,4980,27118,1764,25370,9811,60797.35,84499.07,74691.61,60568.23,7466,137492.1,127228.77,135488.96,3830,3879,263,214,3947.13,76.81,7.13,4.15,1437.19,506.64,135488.96,96428.39,8680.11,2244.03,13080.54,16766.1,42175.15
2026-07-01,North,Web,Apparel,Direct,131370.42,4464,1055,2150,30360,1055,0,30360,67707.74,73140.86,63662.68,94303.89,3066,133808.05,132395.76,131370.42,3038,3293,359,104,8313.3,124.52,1.72,2.28,14758.03,5606.38,131370.42,96188.72,39336.28,9152.26,14320.61,8652.65,91100.32
2026-07-02,South,Mobile,Beauty,Paid Search,147707.78,4329,1104,3199,37161,1104,0,37161,42624.16,84524.5,105083.62,120542.91,7461,152130.86,141494.98,147707.78,5047,4888,209,368,3208.47,133.79,4.04,3.08,18314.71,6455.73,147707.78,123646.64,23598.08,3759.38,3393.35,24707.77,66913.68
2026-07-03,North,In-Store,Electronics,Social,29630.56,1723,1615,3356,21068,1615,15779,5249,13929.93,24228.78,15700.63,21887.43,8334,30273.14,29532.84,29630.56,6745,6431,46,360,14242.69,18.35,6.07,2.53,9584.38,2954.58,29630.56,27252.82,10592.71,12839.31,10593.67,67555.32,40591.92
2026-07-04,East,Mobile,Beauty,Social,177330.13,5290,1042,1552,19058,1042,0,19058,94100.3,133791.94,83229.83,85254.66,2522,181471.64,169990.05,177330.13,7337,7781,477,33,4180.69,170.18,4.18,3.73,12492.15,4072.65,177330.13,106552.48,20516.84,347.18,4058.74,58106.03,50499.16
2026-07-05,North,Mobile,Electronics,Social,33579.15,2631,685,1511,9313,685,0,9313,13015.68,21941.2,20563.47,27188.99,3586,33867.15,32939.84,33579.15,7937,7724,120,333,9456.55,49.02,7.88,2.36,6393.53,2906.49,33579.15,25052.43,28468.52,6810.2,6870.35,68860.37,50305.77
2026-07-06,North,Web,Beauty,Organic Search,53821.42,5700,1689,2506,32529,1689,0,32529,14213.57,31557.41,39607.85,42471.19,4112,55205.94,54814.43,53821.42,6739,6691,342,390,11870.8,31.87,1.9,1.26,19264.37,5690.35,53821.42,42940.58,31419.16,9703.44,15987.24,59804.47,69851.2
2026-07-07,North,Web,Apparel,Paid Search,12499.34,4559,413,655,7952,413,0,7952,4437.43,5414.04,8061.91,7173.38,1119,12741.14,11950.45,12499.34,2695,2637,267,325,8277.7,30.26,7.77,1.5,35972.54,6624.13,12499.34,11105.91,35730.44,2739.54,15890.91,20949.05,56512.9
2026-07-08,West,Web,Sports,Social,103700.02,2947,580,1417,15402,580,0,15402,46793.17,59164.72,56906.85,79819.53,2121,104253.75,102503.23,103700.02,3406,3097,72,381,2624.82,178.79,3.04,3.65,6889.51,1753.32,103700.02,90580.72,43379.85,1948.68,20052.31,31085.23,89326.7
2026-07-09,West,In-Store,Home,Email,83457.62,2784,196,555,3586,196,1887,624,31614.56,54015.76,51843.06,50069.22,1102,85900.9,85875.05,83457.62,3615,3683,98,30,4923.4,425.8,6.84,2.25,25108.99,7940.68,83457.62,58111.77,28423.64,4930.33,15958.93,29823.83,64333.67
2026-07-10,South,Web,Electronics,Social,154294.62,2689,619,942,9650,619,0,9650,81887.57,127360.92,72407.05,62340.6,1737,157226.85,149014.06,154294.62,2011,1885,101,227,4522.03,249.26,6.64,1.27,7524.1,2138.54,154294.62,132211.89,50464.15,9263.1,18951.53,69406.66,97380.96
2026-07-11,North,Mobile,Electronics,Organic Search,162960.21,4037,606,913,8126,606,0,8126,81847.49,125672.69,81112.72,118301.53,1683,166887.02,161465.54,162960.21,4886,4900,272,258,6260.05,268.91,4.48,4.82,19149.2,4563.81,162960.21,149518.04,50208.36,6955.65,10826.56,33376.5,103481.03
2026-07-12,North,In-Store,Home,Paid Search,97335.83,4076,340,913,8256,340,6611,1454,32615.59,41541.41,64720.24,74226.62,1874,99614.18,99603.12,97335.83,2821,3079,443,185,9892.78,286.28,4.26,3.81,24430.55,6863.45,97335.83,86219.16,36292.91,8024.25,11883.83,46819.92,78468.98
2026-07-13,North,Web,Sports,Direct,60814.53,1685,1989,3855,44294,1989,0,44294,33373.18,34441.7,27441.35,30371.29,5908,62272.25,57965.69,60814.53,2177,2104,219,292,13947.75,30.58,7.37,4.42,32968.8,7839.88,60814.53,50987.3,18577.8,13523.92,13952.72,27554.85,55165.83
2026-07-14,South,Mobile,Sports,Social,53039.18,3209,943,1452,21621,943,0,21621,27396.26,47553.47,25642.92,25354.42,3068,53227.18,51920.03,53039.18,8999,8787,121,333,2338.75,56.25,2.92,1.97,13478.25,4934.61,53039.18,39480.7,11966.26,12635.24,22821.44,28910.44,55029.27
2026-07-15,East,In-Store,Electronics,Direct,20365.85,5905,180,220,2850,180,1899,1061,7375.12,15830.83,12990.73,12397.92,484,20967.84,20307.02,20365.85,4168,4194,361,335,6653.04,113.14,7.49,4.61,29544.01,7719.54,20365.85,14780.31,54543.99,15597.4,4573.68,51645.63,78434.45
2026-07-16,South,Mobile,Apparel,Paid Search,113602.73,3221,1395,2527,67893,1395,0,67893,29382.56,75962.89,84220.17,99806.94,5957,116029.56,114872.34,113602.73,6615,6607,361,369,4121.24,81.44,2.8,2.37,18111.49,7970.97,113602.73,86281.18,5064.11,16939.39,6581.26,17116.18,58526.84
2026-07-17,West,Web,Home,Organic Search,22131.02,2149,297,352,11871,297,0,11871,11351.58,16705.75,10779.44,10407.42,643,22409.96,21834.67,22131.02,6784,6778,66,72,2367.34,74.52,2.92,1.62,17124.86,3164.95,22131.02,17115.42,47966.96,7025.85,3760.12,54447.15,61875.16
2026-07-18,South,In-Store,Apparel,Social,49618.02,3208,1815,2593,31238,1815,20002,4591,19646.35,36474.73,29971.67,37138.29,4518,50892.74,47196.06,49618.02,4980,5416,477,41,13535.71,27.34,2.71,4.37,15560.93,4559.75,49618.02,30319.2,49535.86,3054.42,13810.98,24855.14,77542.75
2026-07-19,East,Web,Home,Social,126922.74,2613,565,1671,16806,565,0,16806,59148.15,104672.42,67774.59,59027.54,4032,128152.87,124046.38,126922.74,6837,6941,494,390,2659.94,224.64,2.12,2.76,17540.07,4246.98,126922.74,102158.64,43387.64,12604.66,5007.96,11051.61,78708.52
2026-07-20,South,Web,Beauty,Email,89755.54,5068,2020,2230,34837,2020,0,34837,31267.26,42471.31,58488.28,65194.41,4315,90462.39,84432.6,89755.54,7345,7591,471,225,9773.4,44.43,6.02,3.54,8618.42,3005.13,89755.54,80933.89,28667.4,7143.29,12105.4,28809.57,67474.41
2026-07-21,North,Mobile,Electronics,Organic Search,169711.73,2839,1000,1808,34944,1000,0,34944,65799.24,82304.49,103912.49,160080.17,4051,174391.09,171413.76,169711.73,5823,5694,236,365,13705.38,169.71,7.06,4.44,31716.55,6804.84,169711.73,103510.79,57507.95,3725.25,5137.64,28582.06,114394.89
2026-07-22,North,In-Store,Sports,Organic Search,20183.96,2322,1295,1587,18662,1295,12210,5103,6058.81,16327.66,14125.15,15444.63,3958,20271.36,20198.48,20183.96,7622,7416,94,300,2226.24,15.59,3.06,4.69,17535.99,3812.8,20183.96,18943.02,8810.26,8494.57,5720.29,29719.3,27658.51
2026-07-23,East,In-Store,Beauty,Direct,12924.8,5042,1179,2461,49727,1179,45879,6158,4154.86,8149.04,8769.94,10693.0,5046,12952.71,12806.44,12924.8,5003,5025,256,234,11030.27,10.96,6.82,3.38,12126.91,3739.19,12924.8,9364.52,17305.93,15707.66,6178.28,68389.8,42399.77
2026-07-24,Central,Mobile,Apparel,Paid Search,14827.01,4714,1018,2949,27775,1018,0,27775,3890.22,11010.25,10936.79,15337.75,5342,15060.72,14012.68,14827.01,8242,7888,42,396,6784.78,14.56,3.49,4.99,31792.47,5967.22,14827.01,13139.28,11134.66,19619.79,19380.49,55124.23,54736.26
2026-07-25,Central,Web,Beauty,Organic Search,45737.6,3208,1901,5556,29792,1901,0,29792,22479.89,31479.81,23257.71,18674.7,11284,46189.4,43389.08,45737.6,3290,3244,331,377,1870.33,24.06,4.87,1.97,6325.69,1536.58,45737.6,36824.53,12001.78,7452.98,18682.31,23232.41,43739.48
2026-07-26,Central,Web,Apparel,Organic Search,96899.95,2123,1286,2104,54850,1286,0,54850,36003.76,78413.68,60896.19,60979.54,5043,97534.29,94617.93,96899.95,8768,8700,186,254,1577.0,75.35,3.54,1.25,4409.6,1844.56,96899.95,65354.96,50133.46,11947.14,3802.06,68362.56,84176.52
2026-07-27,North,Mobile,Sports,Email,40412.32,5121,447,1171,17580,447,0,17580,20518.6,35882.86,19893.72,18935.37,2413,40878.55,39887.98,40412.32,8226,8496,316,46,12558.21,90.41,6.68,3.87,34767.42,6795.33,40412.32,24960.85,24685.54,5393.0,4988.77,39059.81,40747.92
2026-07-28,Central,In-Store,Electronics,Email,64861.43,2302,1629,3871,40063,1629,31253,7265,30401.67,53890.96,34459.76,48241.79,9094,65063.53,60082.42,64861.43,6168,6302,295,161,3138.01,39.82,5.47,4.86,8520.74,3365.69,64861.43,61182.66,55104.19,4475.74,5597.39,31465.56,79649.86
2026-07-29,East,Web,Electronics,Email,82456.94,2623,969,1906,13515,969,0,13515,28833.79,55647.52,53623.15,69431.62,3739,83084.78,77786.46,82456.94,5053,5096,318,275,13657.33,85.09,3.66,2.53,34075.88,7903.4,82456.94,51180.26,5497.31,1755.2,10461.33,19358.33,38543.33
2026-07-30,Central,In-Store,Sports,Direct,109333.97,5151,1686,3961,72633,1686,58008,15056,38409.28,67443.58,70924.69,84602.28,5503,111876.9,104572.74,109333.97,4198,4238,207,167,9616.51,64.85,3.02,4.0,23063.79,4517.08,109333.97,94893.14,12610.2,523.95,4610.99,48891.58,43125.82
2026-07-31,South,Mobile,Apparel,Email,47885.14,4883,467,947,13013,467,0,13013,15739.47,31249.36,32145.67,44466.77,2205,48623.36,46993.84,47885.14,2665,2719,335,281,6149.7,102.54,4.52,2.61,16747.24,5276.31,47885.14,43922.65,56854.83,19245.67,20415.97,66306.39,109856.5
2026-08-01,North,Mobile,Home,Paid Search,15265.68,2729,671,1226,15481,671,0,15481,4067.36,8320.55,11198.32,17309.4,2650,15278.74,14686.48,15265.68,7085,7200,461,346,6669.02,22.75,1.72,4.52,8070.65,4410.84,15265.68,13040.82,33023.87,4421.24,7915.2,67922.94,50553.13
2026-08-02,Central,In-Store,Electronics,Email,135941.66,1817,1665,2962,50672,1665,33508,17722,60759.67,116854.98,75181.99,83971.04,6206,136436.34,135693.25,135941.66,6882,6877,109,114,14908.37,81.65,7.06,1.82,30030.61,5812.46,135941.66,109296.14,47138.43,11018.53,24634.73,61040.85,107983.0
2026-08-03,North,In-Store,Sports,Direct,11993.2,2316,187,372,5299,187,4799,582,4067.05,9578.67,7926.15,10593.61,631,12166.63,11542.96,11993.2,6361,6343,328,346,11659.63,64.13,2.69,1.01,1534.64,539.33,11993.2,9426.42,12009.03,5897.99,12845.2,14832.63,33930.3
2026-08-04,East,In-Store,Apparel,Paid Search,82975.86,5796,924,2435,13211,924,9208,1893,29052.02,68876.96,53923.84,77201.36,6063,83774.3,81753.73,82975.86,4102,4414,355,43,4429.63,89.8,6.64,1.1,9273.09,3708.19,82975.86,53160.26,7241.5,18204.49,12679.82,36919.14,61286.22
2026-08-05,Central,Web,Sports,Direct,141380.27,3986,175,279,2775,175,0,2775,63200.33,73271.05,78179.94,107097.38,383,143110.16,135419.59,141380.27,4276,4203,301,374,10204.63,807.89,2.78,1.99,23661.42,4784.93,141380.27,110540.63,58645.11,17356.5,5632.9,11872.68,113763.72
2026-08-06,East,Mobile,Beauty,Email,162728.82,5198,1518,2869,58352,1518,0,58352,86804.68,97412.39,75924.14,72100.22,5016,167594.66,164694.69,162728.82,4217,4458,335,94,5227.15,107.2,4.54,4.58,11937.1,2182.45,162728.82,132617.35,50842.3,18003.54,6769.21,41022.97,97245.12
2026-08-07,Central,In-Store,Sports,Organic Search,148135.91,4257,521,1409,23590,521,10674,4005,70464.18,132556.51,77671.73,69779.07,2432,148629.28,137501.81,148135.91,5093,5025,210,278,12314.7,284.33,5.89,2.77,14124.85,3832.66,148135.91,139941.11,59723.17,3568.71,18209.27,37906.93,102434.87
2026-08-08,West,Web,Electronics,Social,73302.02,4226,2075,5033,39725,2075,0,39725,33749.35,57815.07,39552.67,43121.97,10424,73605.45,72743.07,73302.02,2818,2831,110,97,14391.34,35.33,5.19,2.74,29651.08,6299.79,73302.02,45868.61,8591.87,10688.47,6740.05,42804.6,38956.98
2026-08-09,North,In-Store,Beauty,Paid Search,164576.34,2758,1600,3070,22066,1600,9543,8527,48283.58,77660.99,116292.76,109848.36,6241,167634.0,160667.04,164576.34,4909,4946,195,158,4980.26,102.86,6.4,3.37,21221.25,6263.68,164576.34,130318.34,54289.64,13403.3,11946.61,32302.71,112594.06
2026-08-10,West,Web,Home,Direct,37974.1,4225,1711,4313,33233,1711,0,33233,15394.74,32410.7,22579.36,20953.61,5947,38833.03,36003.43,37974.1,6095,6355,474,214,4519.76,22.19,4.79,1.32,23047.7,6505.13,37974.1,27370.08,47074.36,6054.33,14818.98,57975.37,74233.75
2026-08-11,Central,Mobile,Home,Social,107548.06,3465,2190,2922,102470,2190,0,102470,49928.51,91282.95,57619.55,85627.49,3560,109699.42,108681.37,107548.06,3633,3677,299,255,10623.9,49.11,3.25,2.37,13273.39,4611.74,107548.06,100863.54,44752.03,1558.01,23910.55,12219.02,95908.84
2026-08-12,West,Mobile,Beauty,Organic Search,33796.21,2878,1832,2618,48256,1832,0,48256,11169.06,17627.19,22627.15,34200.16,4354,34063.64,33940.87,33796.21,5695,5649,307,353,6929.33,18.45,4.6,4.53,6593.25,3171.16,33796.21,24845.21,46334.73,17061.22,10105.08,14920.71,83761.08
2026-08-13,East,In-Store,Beauty,Email,21383.0,3465,1897,5606,23891,1897,13522,8531,7834.49,13337.27,13548.51,16194.41,11647,21925.11,20315.68,21383.0,5593,5671,381,303,14308.64,11.27,3.5,3.18,8305.62,1624.81,21383.0,17359.2,56949.42,12881.91,5672.92,37575.9,80362.57
2026-08-14,West,Web,Home,Social,108506.04,2193,1837,2847,54835,1837,0,54835,55302.84,74603.63,53203.2,70247.04,3748,109881.28,103185.67,108506.04,5878,5716,108,270,4434.04,59.07,5.44,3.61,40357.81,7501.1,108506.04,86260.21,52510.01,18925.7,23267.78,41790.84,115777.6
2026-08-15,South,Mobile,Electronics,Social,53662.11,1830,857,1942,12759,857,0,12759,24123.17,42085.67,29538.94,28049.1,4489,54240.79,51598.08,53662.11,4969,5045,102,26,8989.59,62.62,1.78,4.23,15066.54,3187.37,53662.11,32868.57,26228.3,5998.33,15477.04,36044.34,56118.4
2026-08-16,East,Web,Home,Social,55285.62,4392,1221,3153,20852,1221,0,20852,16150.1,45535.13,39135.52,33072.07,4192,56716.17,54374.92,55285.62,4060,4122,191,129,12748.38,45.28,4.61,2.09,10072.82,2493.58,55285.62,45015.84,11615.91,18421.82,6463.41,47645.34,46422.76
2026-08-17,East,Mobile,Home,Social,47290.35,2326,1957,5557,25820,1957,0,25820,13239.66,41684.16,34050.69,31527.16,8066,47727.2,44969.83,47290.35,8240,7897,37,380,4541.2,24.16,3.43,1.18,22413.94,5441.37,47290.35,31320.98,15977.89,11497.79,23036.14,51942.79,59969.97
2026-08-18,East,In-Store,Apparel,Organic Search,174647.58,4112,273,541,3826,273,3003,867,86698.15,145091.5,87949.43,125196.16,1085,174901.32,164608.23,174647.58,7643,7638,53,58,4492.01,639.73,2.67,4.44,30290.9,6352.22,174647.58,134379.08,51063.37,1649.92,21314.6,21515.85,111586.74
2026-08-19,East,Mobile,Home,Email,155149.31,2971,670,1333,12019,670,0,12019,75632.09,63156.25,79517.22,107354.97,1938,155349.1,148201.48,155149.31,2820,2979,457,298,6326.24,231.57,5.36,4.56,20936.68,4510.05,155149.31,115002.1,55660.5,2645.14,12651.38,46584.06,103163.51
2026-08-20,East,Mobile,Electronics,Organic Search,30810.23,2856,1879,4154,29118,1879,0,29118,8350.3,17116.51,22459.93,18925.45,10348,31538.78,30853.64,30810.23,8009,7975,116,150,7694.32,16.4,4.59,4.07,14622.88,2837.84,30810.23,21020.45,28409.53,630.44,6695.78,29723.48,41413.39
2026-08-21,East,Web,Apparel,Organic Search,179491.93,2652,1777,4675,54494,1777,0,54494,68815.17,160802.6,110676.76,97293.25,5626,181158.94,173946.86,179491.93,4279,4505,346,120,13736.12,101.01,3.62,2.85,8950.07,2074.65,179491.93,110619.97,37705.93,558.77,21700.47,62414.27,89153.14
2026-08-22,West,Mobile,Electronics,Paid Search,117900.63,3654,133,379,2677,133,0,2677,49493.17,70914.71,68407.46,98176.76,535,120793.15,113251.54,117900.63,3186,3258,303,231,14100.0,886.47,4.2,4.61,9203.11,1678.21,117900.63,79034.73,6726.42,1011.91,3590.55,47677.57,40781.91
2026-08-23,Central,Web,Electronics,Direct,41963.49,5341,850,1614,15243,850,0,15243,11818.21,31619.32,30145.28,45967.31,2188,42999.56,41958.84,41963.49,6880,7195,376,61,10712.62,49.37,4.51,1.64,26837.89,5606.7,41963.49,37941.05,15766.01,10200.74,5472.15,31997.34,45229.09
2026-08-24,South,Mobile,Beauty,Paid Search,25774.78,4085,1620,1838,24721,1620,0,24721,6806.62,21660.03,18968.16,28083.01,2789,26061.24,25294.45,25774.78,2689,2620,246,315,9365.21,15.91,6.17,2.54,24226.05,6174.79,25774.78,17927.16,37535.79,6641.8,17579.45,12518.4,70181.94
2026-08-25,South,Mobile,Home,Direct,47218.81,1540,1147,2431,35041,1147,0,35041,17777.96,25831.7,29440.85,44290.78,4625,47285.59,45779.88,47218.81,7150,7150,351,351,10760.76,41.17,2.32,3.75,11548.87,4511.86,47218.81,36018.83,45721.82,8108.72,9274.9,10636.76,76392.67
2026-08-26,East,Web,Apparel,Email,85180.09,5578,387,857,9969,387,0,9969,43087.09,60037.51,42093.0,36461.81,1312,86652.29,80809.77,85180.09,3673,3912,304,65,4431.36,220.1,4.65,1.88,12149.57,2741.12,85180.09,51759.42,53792.74,14641.09,10820.37,24950.45,90192.74
2026-08-27,East,Web,Sports,Social,19768.27,5610,963,2362,14149,963,0,14149,5678.25,14370.29,14090.02,12732.89,3703,20061.38,19143.64,19768.27,5386,5392,216,210,14895.63,20.53,1.54,3.93,8532.01,2870.71,19768.27,14641.83,52782.65,19257.04,5127.29,55669.86,80986.85
2026-08-28,Central,Mobile,Home,Email,170721.19,2497,1173,2562,15270,1173,0,15270,60820.68,153594.14,109900.51,175812.22,5615,172355.44,160356.75,170721.19,2892,3023,388,257,3554.27,145.54,6.43,3.13,27867.71,5570.43,170721.19,153933.62,58395.75,5902.07,23362.52,67245.87,140404.01
2026-08-29,West,Web,Sports,Social,122198.2,3958,149,254,3464,149,0,3464,50526.59,84715.94,71671.61,87053.47,440,124246.61,115617.34,122198.2,5504,5469,244,279,12289.46,820.12,3.36,2.68,11832.3,6942.84,122198.2,88464.03,7915.42,308.78,24073.22,35242.0,58413.46
2026-08-30,South,In-Store,Apparel,Paid Search,100779.05,4587,202,318,4479,202,3657,937,37085.03,49752.81,63694.02,99303.3,668,102437.57,95176.03,100779.05,6762,7118,425,69,14019.63,498.91,2.43,2.79,19181.47,5936.62,100779.05,69221.14,5670.7,1450.35,10701.17,42837.77,47613.21
2026-08-31,North,In-Store,Beauty,Social,90388.41,2853,186,582,7213,186,5403,1977,48205.23,62590.95,42183.18,54979.85,838,92740.5,92640.9,90388.41,3024,3315,401,110,9542.64,485.96,2.43,1.13,14578.31,3618.31,90388.41,84329.02,11524.9,8207.02,24359.32,45030.56,60585.19
2026-09-01,East,Mobile,Electronics,Social,20647.89,5156,1486,3524,25990,1486,0,25990,11021.52,16730.69,9626.37,11989.31,6094,20988.02,20851.72,20647.89,3451,3430,73,94,8315.94,13.89,3.65,3.72,7724.2,3157.73,20647.89,14739.79,13914.71,6970.91,4409.76,39631.17,28892.17
2026-09-02,North,In-Store,Home,Email,146527.69,3923,2045,5708,85220,2045,59414,25961,54204.33,75610.84,92323.36,82063.96,12024,147528.28,143955.83,146527.69,7741,7914,320,147,3597.71,71.65,6.56,3.76,8301.54,3031.32,146527.69,112670.83,18115.81,5161.88,24395.07,65010.61,72291.95
2026-09-03,South,Mobile,Home,Paid Search,95579.28,2639,1127,1471,33255,1127,0,33255,45752.99,41407.14,49826.29,64877.18,3297,97369.01,89641.36,95579.28,4519,4651,216,84,11956.03,84.81,4.54,4.04,19334.25,5793.28,95579.28,67823.58,20488.66,9381.06,23147.51,62468.6,72480.38
2026-09-04,North,In-Store,Home,Paid Search,109035.75,3522,911,2632,15639,911,6265,4920,51576.21,75286.31,57459.54,56630.57,4604,109930.52,109208.43,109035.75,2425,2516,472,381,3837.93,119.69,3.52,1.65,15222.54,2811.21,109035.75,71018.61,21222.31,2277.59,15028.89,22032.26,55517.96
2026-09-05,North,Mobile,Sports,Email,139190.23,4210,2098,3983,37333,2098,0,37333,53475.75,57327.33,85714.48,87988.85,8675,139891.32,132396.67,139190.23,7050,7022,69,97,2324.36,66.34,2.09,3.05,9316.52,3093.34,139190.23,87248.6,31815.65,4378.66,19760.47,22657.59,82351.43
